id,order_id,product_id,product_option_id,quantity,unit_price,total_price
15682,6291,10,27,2,303091,606182
15683,6292,3,9,2,207660,415320
15684,6292,6,21,3,251461,754383
15685,6292,10,29,1,303091,303091
15686,6293,3,11,1,207660,207660
15687,6294,6,21,2,251461,502922
15688,6294,3,12,2,207660,415320
15689,6294,1,3,1,339286,339286
15690,6294,1,1,2,339286,678572
15691,6295,2,8,3,565098,1695294
15692,6296,1,1,3,339286,1017858
15693,6297,1,1,1,339286,339286
15694,6297,7,22,1,46000,46000
15695,6298,3,10,3,207660,622980
15696,6298,9,26,3,373029,1119087
15697,6298,10,31,3,303091,909273
15698,6298,3,11,3,207660,622980
15699,6299,1,4,1,339286,339286
15700,6299,1,1,2,339286,678572
15701,6300,1,4,3,339286,1017858
15702,6301,10,28,3,303091,909273
15703,6302,3,11,1,207660,207660
15704,6302,10,30,2,303091,606182
15705,6303,3,11,1,207660,207660
15706,6303,8,24,2,373029,746058
15707,6303,1,5,2,339286,678572
15708,6303,1,5,3,339286,1017858
15709,6304,10,29,1,303091,303091
15710,6305,10,30,3,303091,909273
15711,6305,3,9,3,207660,622980
15712,6306,6,20,1,251461,251461
15713,6306,10,27,1,303091,303091
15714,6307,5,16,2,373029,746058
15715,6307,3,11,3,207660,622980
15716,6307,9,25,1,373029,373029
15717,6308,5,18,3,373029,1119087
15718,6308,6,21,2,251461,502922
15719,6308,2,6,1,565098,565098
15720,6308,3,10,3,207660,622980
15721,6309,5,16,2,373029,746058
15722,6309,8,24,3,373029,1119087
15723,6310,10,30,1,303091,303091
15724,6310,4,15,2,373029,746058
15725,6310,9,26,3,373029,1119087
15726,6311,2,7,2,565098,1130196
15727,6311,2,6,3,565098,1695294
15728,6312,8,23,2,373029,746058
15729,6313,8,24,1,373029,373029
15730,6313,1,2,3,339286,1017858
15731,6313,3,10,3,207660,622980
15732,6313,10,27,1,303091,303091
15733,6314,1,4,3,339286,1017858
15734,6314,6,20,1,251461,251461
15735,6314,10,28,2,303091,606182
15736,6315,3,11,3,207660,622980
15737,6315,1,3,1,339286,339286
15738,6315,10,30,3,303091,909273
15739,6316,5,18,2,373029,746058
15740,6317,2,6,1,565098,565098
15741,6317,2,8,2,565098,1130196
15742,6317,3,11,3,207660,622980
15743,6318,7,22,3,46000,138000
15744,6318,6,20,3,251461,754383
15745,6318,10,31,2,303091,606182
15746,6319,1,3,1,339286,339286
15747,6319,3,12,2,207660,415320
15748,6319,3,12,3,207660,622980
15749,6320,8,23,3,373029,1119087
15750,6320,1,2,2,339286,678572
15751,6320,3,12,1,207660,207660
15752,6320,1,4,3,339286,1017858
15753,6321,8,23,2,373029,746058
15754,6322,2,6,3,565098,1695294
15755,6323,6,19,1,251461,251461
15756,6323,6,21,2,251461,502922
15757,6323,6,21,3,251461,754383
15758,6323,3,10,3,207660,622980
15759,6324,7,22,2,46000,92000
15760,6324,8,24,3,373029,1119087
15761,6325,1,2,3,339286,1017858
15762,6325,5,18,2,373029,746058
15763,6325,1,1,1,339286,339286
15764,6325,2,7,2,565098,1130196
15765,6326,3,9,1,207660,207660
15766,6327,3,10,2,207660,415320
15767,6327,3,12,2,207660,415320
15768,6327,6,19,2,251461,502922
15769,6327,1,3,1,339286,339286
15770,6328,8,23,1,373029,373029
15771,6328,1,3,2,339286,678572
15772,6329,3,9,2,207660,415320
15773,6329,5,18,2,373029,746058
15774,6329,1,4,3,339286,1017858
15775,6329,8,24,2,373029,746058
15776,6330,3,11,2,207660,415320
15777,6330,10,31,2,303091,606182
15778,6330,6,19,2,251461,502922
15779,6330,9,25,1,373029,373029
15780,6331,4,14,2,373029,746058
15781,6332,3,9,3,207660,622980
15782,6332,1,2,3,339286,1017858
15783,6332,2,7,3,565098,1695294
15784,6332,1,4,1,339286,339286
15785,6333,5,16,2,373029,746058
15786,6333,10,30,2,303091,606182
15787,6333,2,6,3,565098,1695294
15788,6333,1,1,2,339286,678572
15789,6334,1,3,3,339286,1017858
15790,6334,3,10,1,207660,207660
15791,6335,1,1,2,339286,678572
15792,6335,10,31,2,303091,606182
15793,6336,5,16,1,373029,373029
15794,6336,10,28,3,303091,909273
15795,6336,3,12,3,207660,622980
15796,6336,10,31,2,303091,606182
15797,6337,10,29,2,303091,606182
15798,6337,8,23,2,373029,746058
15799,6337,3,9,2,207660,415320
15800,6338,6,21,2,251461,502922
15801,6338,8,24,1,373029,373029
15802,6338,10,28,2,303091,606182
15803,6338,5,18,3,373029,1119087
15804,6339,3,11,3,207660,622980
15805,6339,9,26,2,373029,746058
15806,6339,10,31,1,303091,303091
15807,6339,4,15,1,373029,373029
15808,6340,1,4,1,339286,339286
15809,6341,8,23,2,373029,746058
15810,6341,9,26,3,373029,1119087
15811,6341,5,17,2,373029,746058
15812,6342,5,16,2,373029,746058
15813,6342,10,29,3,303091,909273
15814,6343,3,9,3,207660,622980
15815,6343,5,17,3,373029,1119087
15816,6343,6,19,2,251461,502922
15817,6344,1,1,2,339286,678572
15818,6344,2,8,3,565098,1695294
15819,6344,6,20,2,251461,502922
15820,6344,1,3,2,339286,678572
15821,6345,4,14,1,373029,373029
15822,6345,10,31,1,303091,303091
15823,6345,10,28,3,303091,909273
15824,6345,7,22,3,46000,138000
15825,6346,1,5,3,339286,1017858
15826,6347,9,26,3,373029,1119087
15827,6348,4,13,3,373029,1119087
15828,6349,8,24,3,373029,1119087
15829,6349,8,23,2,373029,746058
15830,6349,5,18,1,373029,373029
15831,6349,3,12,3,207660,622980
15832,6350,4,13,1,373029,373029
15833,6351,6,19,1,251461,251461
15834,6351,10,30,2,303091,606182
15835,6352,2,6,3,565098,1695294
15836,6353,2,7,3,565098,1695294
15837,6354,10,29,3,303091,909273
15838,6354,10,30,2,303091,606182
15839,6354,4,13,2,373029,746058
15840,6354,1,4,2,339286,678572
15841,6355,7,22,3,46000,138000
15842,6356,10,29,1,303091,303091
15843,6356,5,17,1,373029,373029
15844,6357,5,18,2,373029,746058
15845,6357,5,17,3,373029,1119087
15846,6357,4,14,3,373029,1119087
15847,6357,6,20,2,251461,502922
15848,6358,4,14,3,373029,1119087
15849,6358,10,27,1,303091,303091
15850,6358,9,26,3,373029,1119087
15851,6358,2,6,3,565098,1695294
15852,6359,10,30,2,303091,606182
15853,6359,6,20,3,251461,754383
15854,6359,6,21,3,251461,754383
15855,6359,1,4,3,339286,1017858
15856,6360,4,13,1,373029,373029
15857,6360,10,27,3,303091,909273
15858,6360,6,21,1,251461,251461
15859,6361,10,29,3,303091,909273
15860,6362,1,2,2,339286,678572
15861,6363,1,5,1,339286,339286
15862,6363,10,27,1,303091,303091
15863,6364,6,21,3,251461,754383
15864,6364,10,32,2,303091,606182
15865,6364,1,4,1,339286,339286
15866,6365,7,22,3,46000,138000
15867,6365,8,24,3,373029,1119087
15868,6365,10,29,2,303091,606182
15869,6366,8,24,3,373029,1119087
15870,6366,2,7,3,565098,1695294
15871,6366,3,11,2,207660,415320
15872,6367,4,15,1,373029,373029
15873,6368,5,16,2,373029,746058
15874,6368,4,14,1,373029,373029
15875,6368,5,16,2,373029,746058
15876,6368,6,20,1,251461,251461
15877,6369,5,16,3,373029,1119087
15878,6369,5,17,2,373029,746058
15879,6370,4,13,1,373029,373029
15880,6370,8,24,3,373029,1119087
15881,6371,3,12,2,207660,415320
15882,6372,6,21,2,251461,502922
15883,6372,1,5,1,339286,339286
15884,6372,9,25,1,373029,373029
15885,6373,5,18,1,373029,373029
15886,6373,7,22,1,46000,46000
15887,6373,6,19,3,251461,754383
15888,6373,3,9,3,207660,622980
15889,6374,4,13,1,373029,373029
15890,6374,10,32,3,303091,909273
15891,6374,1,4,1,339286,339286
15892,6374,4,14,1,373029,373029
15893,6375,5,17,3,373029,1119087
15894,6375,1,3,1,339286,339286
15895,6375,1,5,1,339286,339286
15896,6375,9,25,1,373029,373029
15897,6376,9,25,1,373029,373029
15898,6376,6,19,2,251461,502922
15899,6376,4,14,1,373029,373029
15900,6376,5,18,3,373029,1119087
15901,6377,1,1,1,339286,339286
15902,6377,9,25,1,373029,373029
15903,6377,5,16,3,373029,1119087
15904,6377,8,24,2,373029,746058
15905,6378,1,5,3,339286,1017858
15906,6378,9,26,3,373029,1119087
15907,6378,3,12,3,207660,622980
15908,6379,1,3,1,339286,339286
15909,6379,7,22,1,46000,46000
15910,6379,2,7,2,565098,1130196
15911,6379,2,6,2,565098,1130196
15912,6380,8,23,1,373029,373029
15913,6380,10,31,1,303091,303091
15914,6381,9,25,3,373029,1119087
15915,6381,8,24,1,373029,373029
15916,6382,6,20,3,251461,754383
15917,6382,8,24,1,373029,373029
15918,6382,9,25,1,373029,373029
15919,6383,5,16,2,373029,746058
15920,6383,6,19,3,251461,754383
15921,6384,3,10,1,207660,207660
15922,6384,5,17,1,373029,373029
15923,6384,6,21,3,251461,754383
15924,6384,8,24,1,373029,373029
15925,6385,9,26,1,373029,373029
15926,6386,4,15,3,373029,1119087
15927,6387,1,1,2,339286,678572
15928,6388,3,9,2,207660,415320
15929,6388,8,24,3,373029,1119087
15930,6388,3,11,1,207660,207660
15931,6389,1,4,3,339286,1017858
15932,6389,10,32,1,303091,303091
15933,6389,8,24,2,373029,746058
15934,6390,4,15,2,373029,746058
15935,6390,8,24,2,373029,746058
15936,6391,5,16,3,373029,1119087
15937,6391,8,24,3,373029,1119087
15938,6391,1,5,3,339286,1017858
15939,6391,3,10,3,207660,622980
15940,6392,4,14,3,373029,1119087
15941,6392,10,29,2,303091,606182
15942,6392,9,25,3,373029,1119087
15943,6393,1,3,2,339286,678572
15944,6394,10,32,3,303091,909273
15945,6394,4,14,1,373029,373029
15946,6394,1,1,2,339286,678572
15947,6395,9,26,3,373029,1119087
15948,6395,9,25,1,373029,373029
15949,6396,1,1,2,339286,678572
15950,6396,5,17,2,373029,746058
15951,6396,8,24,1,373029,373029
15952,6397,10,30,2,303091,606182
15953,6398,7,22,2,46000,92000
15954,6399,8,23,2,373029,746058
15955,6399,1,3,3,339286,1017858
15956,6399,9,26,2,373029,746058
15957,6399,9,26,3,373029,1119087
15958,6400,3,9,1,207660,207660
15959,6400,4,13,1,373029,373029
15960,6400,6,19,1,251461,251461
15961,6400,1,3,2,339286,678572
15962,6401,1,2,1,339286,339286
15963,6401,9,26,1,373029,373029
15964,6402,2,7,1,565098,565098
15965,6403,10,31,1,303091,303091
15966,6403,5,16,2,373029,746058
15967,6403,5,16,2,373029,746058
15968,6403,2,6,3,565098,1695294
15969,6404,6,20,3,251461,754383
15970,6405,1,4,1,339286,339286
15971,6405,9,26,1,373029,373029
15972,6406,3,10,1,207660,207660
15973,6406,3,11,3,207660,622980
15974,6407,2,8,2,565098,1130196
15975,6407,1,1,3,339286,1017858
15976,6407,3,9,3,207660,622980
15977,6407,6,19,2,251461,502922
15978,6408,3,9,1,207660,207660
15979,6408,5,17,3,373029,1119087
15980,6408,3,10,1,207660,207660
15981,6409,5,16,1,373029,373029
15982,6409,3,10,1,207660,207660
15983,6409,3,9,3,207660,622980
15984,6410,1,1,1,339286,339286
15985,6411,4,13,1,373029,373029
15986,6412,3,11,3,207660,622980
15987,6412,3,11,2,207660,415320
15988,6412,5,16,2,373029,746058
15989,6412,1,4,3,339286,1017858
15990,6413,2,7,3,565098,1695294
15991,6413,4,15,2,373029,746058
15992,6413,4,15,1,373029,373029
15993,6413,6,21,2,251461,502922
15994,6414,10,32,2,303091,606182
15995,6415,5,18,3,373029,1119087
15996,6415,5,18,2,373029,746058
15997,6416,9,25,2,373029,746058
15998,6416,1,4,3,339286,1017858
15999,6416,10,30,2,303091,606182
16000,6416,8,24,1,373029,373029
16001,6417,1,5,2,339286,678572
16002,6417,1,1,3,339286,1017858
16003,6417,4,13,1,373029,373029
16004,6417,10,30,1,303091,303091
16005,6418,9,26,1,373029,373029
16006,6419,9,25,1,373029,373029
16007,6419,3,9,2,207660,415320
16008,6420,2,8,3,565098,1695294
16009,6420,7,22,2,46000,92000
16010,6421,3,11,2,207660,415320
16011,6421,1,5,2,339286,678572
16012,6421,4,13,2,373029,746058
16013,6421,3,12,3,207660,622980
16014,6422,6,19,2,251461,502922
16015,6422,10,31,3,303091,909273
16016,6423,10,30,1,303091,303091
16017,6423,3,12,3,207660,622980
16018,6423,6,20,1,251461,251461
16019,6423,3,10,1,207660,207660
16020,6424,10,28,1,303091,303091
16021,6424,3,11,1,207660,207660
16022,6424,3,12,1,207660,207660
16023,6425,4,13,3,373029,1119087
16024,6425,2,6,1,565098,565098
16025,6426,3,12,3,207660,622980
16026,6426,3,11,1,207660,207660
16027,6426,7,22,3,46000,138000
16028,6427,9,25,1,373029,373029
16029,6428,1,2,3,339286,1017858
16030,6428,6,19,1,251461,251461
16031,6428,2,7,2,565098,1130196
16032,6428,6,20,1,251461,251461
16033,6429,6,20,2,251461,502922
16034,6429,3,11,1,207660,207660
16035,6430,5,17,2,373029,746058
16036,6430,9,25,2,373029,746058
16037,6431,4,15,3,373029,1119087
16038,6432,8,23,1,373029,373029
16039,6432,5,18,2,373029,746058
16040,6433,4,13,1,373029,373029
16041,6433,10,30,2,303091,606182
16042,6434,8,23,1,373029,373029
16043,6435,4,15,1,373029,373029
16044,6435,10,29,3,303091,909273
16045,6435,8,24,3,373029,1119087
16046,6436,1,2,2,339286,678572
16047,6437,1,3,3,339286,1017858
16048,6437,5,18,2,373029,746058
16049,6438,8,24,3,373029,1119087
16050,6438,8,23,1,373029,373029
16051,6438,3,12,2,207660,415320
16052,6438,10,31,1,303091,303091
16053,6439,3,12,3,207660,622980
16054,6439,4,13,1,373029,373029
16055,6440,10,31,1,303091,303091
16056,6441,1,5,3,339286,1017858
16057,6441,10,28,3,303091,909273
16058,6441,6,20,3,251461,754383
16059,6441,6,20,2,251461,502922
16060,6442,6,19,2,251461,502922
16061,6442,8,23,1,373029,373029
16062,6442,2,7,2,565098,1130196
16063,6442,5,16,3,373029,1119087
16064,6443,9,25,2,373029,746058
16065,6443,1,3,3,339286,1017858
16066,6443,9,25,3,373029,1119087
16067,6444,3,9,2,207660,415320
16068,6444,1,1,3,339286,1017858
16069,6445,7,22,1,46000,46000
16070,6445,8,24,3,373029,1119087
16071,6446,2,7,1,565098,565098
16072,6446,1,4,2,339286,678572
16073,6446,8,23,3,373029,1119087
16074,6447,3,12,3,207660,622980
16075,6447,6,20,1,251461,251461
16076,6447,3,10,2,207660,415320
16077,6447,10,27,2,303091,606182
16078,6448,1,2,3,339286,1017858
16079,6448,5,17,1,373029,373029
16080,6448,6,21,3,251461,754383
16081,6448,9,26,2,373029,746058
16082,6449,1,3,1,339286,339286
16083,6449,4,13,2,373029,746058
16084,6449,5,18,1,373029,373029
16085,6449,6,19,2,251461,502922
16086,6450,3,10,1,207660,207660
16087,6450,10,28,2,303091,606182
16088,6451,4,15,1,373029,373029
16089,6451,10,27,3,303091,909273
16090,6451,1,5,2,339286,678572
16091,6452,6,20,1,251461,251461
16092,6452,4,14,2,373029,746058
16093,6453,8,23,1,373029,373029
16094,6454,4,13,1,373029,373029
16095,6454,1,3,3,339286,1017858
16096,6454,1,5,2,339286,678572
16097,6455,5,16,3,373029,1119087
16098,6455,1,2,3,339286,1017858
16099,6455,8,24,1,373029,373029
16100,6455,1,5,3,339286,1017858
16101,6456,3,11,2,207660,415320
16102,6456,3,11,3,207660,622980
16103,6457,5,18,3,373029,1119087
16104,6457,10,29,2,303091,606182
16105,6457,10,29,3,303091,909273
16106,6457,10,30,1,303091,303091
16107,6458,10,29,3,303091,909273
16108,6458,9,25,2,373029,746058
16109,6458,6,19,1,251461,251461
16110,6458,10,27,3,303091,909273
16111,6459,1,3,2,339286,678572
16112,6459,1,2,2,339286,678572
16113,6460,1,3,3,339286,1017858
16114,6461,1,3,1,339286,339286
16115,6462,6,19,2,251461,502922
16116,6462,1,1,2,339286,678572
16117,6463,6,20,1,251461,251461
16118,6463,2,7,1,565098,565098
16119,6463,10,31,2,303091,606182
16120,6463,1,2,1,339286,339286
16121,6464,5,17,3,373029,1119087
16122,6464,1,5,1,339286,339286
16123,6464,1,4,2,339286,678572
16124,6465,4,13,3,373029,1119087
16125,6465,1,5,3,339286,1017858
16126,6466,3,12,1,207660,207660
16127,6466,6,19,3,251461,754383
16128,6466,4,14,1,373029,373029
16129,6467,6,19,1,251461,251461
16130,6467,5,17,1,373029,373029
16131,6467,3,9,1,207660,207660
16132,6467,1,4,2,339286,678572
16133,6468,5,18,3,373029,1119087
16134,6469,1,5,1,339286,339286
16135,6469,8,23,2,373029,746058
16136,6470,4,14,1,373029,373029
16137,6471,10,30,3,303091,909273
16138,6471,6,21,1,251461,251461
16139,6471,9,25,2,373029,746058
16140,6472,10,28,2,303091,606182
16141,6473,2,8,2,565098,1130196
16142,6473,2,8,2,565098,1130196
16143,6473,4,15,2,373029,746058
16144,6474,7,22,2,46000,92000
16145,6475,8,23,1,373029,373029
16146,6476,3,9,2,207660,415320
16147,6476,10,31,1,303091,303091
16148,6476,3,10,1,207660,207660
16149,6477,4,15,3,373029,1119087
16150,6477,9,25,1,373029,373029
16151,6477,2,7,2,565098,1130196
16152,6478,2,8,1,565098,565098
16153,6479,3,12,3,207660,622980
16154,6479,10,31,1,303091,303091
16155,6479,5,17,1,373029,373029
16156,6479,8,24,3,373029,1119087
16157,6480,5,17,1,373029,373029
16158,6480,1,3,2,339286,678572
16159,6481,10,27,2,303091,606182
16160,6482,5,17,3,373029,1119087
16161,6483,3,12,2,207660,415320
16162,6483,8,23,1,373029,373029
16163,6483,2,8,3,565098,1695294
16164,6483,1,3,2,339286,678572
16165,6484,10,32,1,303091,303091
16166,6484,3,12,1,207660,207660
16167,6485,10,29,1,303091,303091
16168,6486,1,3,3,339286,1017858
16169,6486,6,20,2,251461,502922
16170,6486,3,12,2,207660,415320
16171,6487,10,28,3,303091,909273
16172,6488,10,28,3,303091,909273
16173,6489,6,21,1,251461,251461
16174,6489,5,16,2,373029,746058
16175,6490,2,7,3,565098,1695294
16176,6491,5,16,1,373029,373029
16177,6492,5,18,1,373029,373029
16178,6493,2,8,1,565098,565098
16179,6494,2,8,3,565098,1695294
16180,6494,3,9,3,207660,622980
16181,6494,3,12,3,207660,622980
16182,6494,10,29,2,303091,606182
16183,6495,7,22,3,46000,138000
16184,6496,3,10,2,207660,415320
16185,6496,5,17,3,373029,1119087
16186,6496,4,13,2,373029,746058
16187,6497,1,3,1,339286,339286
16188,6497,9,26,2,373029,746058
16189,6497,5,17,3,373029,1119087
16190,6498,10,31,1,303091,303091
16191,6498,10,28,3,303091,909273
16192,6499,10,28,2,303091,606182
16193,6499,1,5,1,339286,339286
16194,6499,1,3,2,339286,678572
16195,6499,1,5,1,339286,339286
16196,6500,10,30,1,303091,303091
16197,6500,5,18,1,373029,373029
16198,6501,10,28,2,303091,606182
16199,6502,10,32,3,303091,909273
16200,6502,4,15,3,373029,1119087
16201,6502,9,25,2,373029,746058
16202,6502,10,30,3,303091,909273
16203,6503,1,1,2,339286,678572
16204,6504,3,9,2,207660,415320
16205,6505,4,15,3,373029,1119087
16206,6506,2,6,3,565098,1695294
16207,6506,4,15,1,373029,373029
16208,6506,2,7,2,565098,1130196
16209,6507,3,12,1,207660,207660
16210,6507,3,12,3,207660,622980
16211,6507,5,16,2,373029,746058
16212,6507,9,25,1,373029,373029
16213,6508,3,11,1,207660,207660
16214,6508,2,6,2,565098,1130196
16215,6508,3,10,3,207660,622980
16216,6508,6,21,3,251461,754383
16217,6509,3,9,2,207660,415320
16218,6510,1,4,3,339286,1017858
16219,6510,10,27,3,303091,909273
16220,6510,10,28,1,303091,303091
16221,6510,2,6,1,565098,565098
16222,6511,1,1,3,339286,1017858
16223,6511,5,16,3,373029,1119087
16224,6511,1,2,3,339286,1017858
16225,6512,10,31,2,303091,606182
16226,6512,10,31,1,303091,303091
16227,6513,1,2,3,339286,1017858
16228,6513,10,27,1,303091,303091
16229,6513,4,14,1,373029,373029
16230,6513,8,23,1,373029,373029
16231,6514,9,26,3,373029,1119087
16232,6514,9,26,3,373029,1119087
16233,6514,10,32,2,303091,606182
16234,6514,1,1,3,339286,1017858
16235,6515,8,23,1,373029,373029
16236,6515,1,2,3,339286,1017858
16237,6515,1,3,2,339286,678572
16238,6516,1,4,3,339286,1017858
16239,6517,1,3,2,339286,678572
16240,6517,3,12,2,207660,415320
16241,6518,1,3,2,339286,678572
16242,6519,10,28,2,303091,606182
16243,6519,6,20,1,251461,251461
16244,6519,6,19,1,251461,251461
16245,6520,5,17,1,373029,373029
16246,6520,10,27,1,303091,303091
16247,6521,1,4,2,339286,678572
16248,6521,1,1,3,339286,1017858
16249,6521,3,12,3,207660,622980
16250,6521,1,3,2,339286,678572
16251,6522,2,6,3,565098,1695294
16252,6522,2,8,3,565098,1695294
16253,6522,2,8,3,565098,1695294
16254,6522,6,20,3,251461,754383
16255,6523,10,27,2,303091,606182
16256,6523,5,17,3,373029,1119087
16257,6524,5,16,1,373029,373029
16258,6525,10,29,2,303091,606182
16259,6526,2,6,1,565098,565098
16260,6526,10,31,2,303091,606182
16261,6526,10,29,2,303091,606182
16262,6527,1,2,3,339286,1017858
16263,6527,1,3,2,339286,678572
16264,6527,4,13,2,373029,746058
16265,6528,4,13,3,373029,1119087
16266,6528,2,7,2,565098,1130196
16267,6528,10,29,2,303091,606182
16268,6529,3,12,3,207660,622980
16269,6529,6,21,1,251461,251461
16270,6530,9,26,1,373029,373029
16271,6530,4,13,3,373029,1119087
16272,6531,4,14,2,373029,746058
16273,6532,6,19,3,251461,754383
16274,6532,10,28,2,303091,606182
16275,6532,8,24,2,373029,746058
16276,6532,10,31,2,303091,606182
16277,6533,6,21,1,251461,251461
16278,6533,6,21,1,251461,251461
16279,6534,10,32,2,303091,606182
16280,6534,4,13,3,373029,1119087
16281,6534,3,9,2,207660,415320
16282,6535,2,7,1,565098,565098
16283,6536,10,30,3,303091,909273
16284,6537,1,2,1,339286,339286
16285,6538,2,6,1,565098,565098
16286,6538,2,8,1,565098,565098
16287,6538,5,16,3,373029,1119087
16288,6538,3,10,1,207660,207660
16289,6539,5,16,2,373029,746058
16290,6539,2,7,2,565098,1130196
16291,6540,1,2,3,339286,1017858
16292,6541,8,23,2,373029,746058
16293,6541,8,23,1,373029,373029
16294,6541,9,26,2,373029,746058
16295,6541,2,6,3,565098,1695294
16296,6542,10,32,2,303091,606182
16297,6543,6,20,2,251461,502922
16298,6543,1,4,2,339286,678572
16299,6543,4,15,3,373029,1119087
16300,6544,9,26,3,373029,1119087
16301,6544,1,5,2,339286,678572
16302,6544,3,10,1,207660,207660
16303,6545,10,30,3,303091,909273
16304,6545,10,29,1,303091,303091
16305,6546,2,7,1,565098,565098
16306,6546,7,22,2,46000,92000
16307,6546,1,3,1,339286,339286
16308,6546,9,25,1,373029,373029
16309,6547,6,20,2,251461,502922
16310,6547,8,23,3,373029,1119087
16311,6548,3,10,1,207660,207660
16312,6548,6,21,2,251461,502922
16313,6548,9,26,2,373029,746058
16314,6549,4,13,3,373029,1119087
16315,6549,10,29,2,303091,606182
16316,6550,4,13,3,373029,1119087
16317,6550,1,5,3,339286,1017858
16318,6550,1,3,1,339286,339286
16319,6551,6,19,3,251461,754383
16320,6551,10,29,2,303091,606182
16321,6552,6,20,2,251461,502922
16322,6553,4,15,3,373029,1119087
16323,6553,4,15,3,373029,1119087
16324,6553,10,29,1,303091,303091
16325,6554,1,3,3,339286,1017858
16326,6554,1,4,3,339286,1017858
16327,6554,7,22,2,46000,92000
16328,6554,7,22,1,46000,46000
16329,6555,6,20,2,251461,502922
16330,6555,9,26,1,373029,373029
16331,6555,2,7,3,565098,1695294
16332,6555,4,14,3,373029,1119087
16333,6556,3,12,3,207660,622980
16334,6556,1,2,1,339286,339286
16335,6556,3,11,2,207660,415320
16336,6557,10,32,3,303091,909273
16337,6557,7,22,1,46000,46000
16338,6558,6,19,2,251461,502922
16339,6558,2,6,2,565098,1130196
16340,6559,3,11,1,207660,207660
16341,6560,10,32,2,303091,606182
16342,6560,1,1,3,339286,1017858
16343,6560,10,27,1,303091,303091
16344,6560,2,6,1,565098,565098
16345,6561,10,28,2,303091,606182
16346,6561,10,29,3,303091,909273
16347,6561,3,11,3,207660,622980
16348,6561,6,20,1,251461,251461
16349,6562,10,27,2,303091,606182
16350,6562,3,9,3,207660,622980
16351,6562,4,14,3,373029,1119087
16352,6563,5,17,3,373029,1119087
16353,6563,1,3,3,339286,1017858
16354,6563,6,20,3,251461,754383
16355,6564,7,22,1,46000,46000
16356,6564,4,15,3,373029,1119087
16357,6564,9,26,1,373029,373029
16358,6565,5,17,2,373029,746058
16359,6565,9,25,3,373029,1119087
16360,6566,2,8,2,565098,1130196
16361,6567,9,26,1,373029,373029
16362,6567,3,9,3,207660,622980
16363,6567,9,26,2,373029,746058
16364,6568,3,12,3,207660,622980
16365,6568,4,15,1,373029,373029
16366,6569,4,13,1,373029,373029
16367,6569,10,31,1,303091,303091
16368,6569,10,30,3,303091,909273
16369,6570,1,3,2,339286,678572
16370,6571,10,28,1,303091,303091
16371,6571,1,5,2,339286,678572
16372,6571,1,4,3,339286,1017858
16373,6571,4,15,1,373029,373029
16374,6572,6,21,1,251461,251461
16375,6572,3,12,3,207660,622980
16376,6572,3,10,3,207660,622980
16377,6573,8,23,2,373029,746058
16378,6573,2,6,3,565098,1695294
16379,6573,4,14,1,373029,373029
16380,6574,2,7,2,565098,1130196
16381,6574,10,32,3,303091,909273
16382,6574,6,20,1,251461,251461
16383,6574,8,23,1,373029,373029
16384,6575,6,20,1,251461,251461
16385,6575,3,9,1,207660,207660
16386,6575,4,13,3,373029,1119087
16387,6575,8,23,3,373029,1119087
16388,6576,1,4,2,339286,678572
16389,6577,10,29,2,303091,606182
16390,6577,7,22,2,46000,92000
16391,6577,1,1,1,339286,339286
16392,6577,6,21,1,251461,251461
16393,6578,10,31,3,303091,909273
16394,6578,9,25,3,373029,1119087
16395,6578,1,4,3,339286,1017858
16396,6579,9,26,2,373029,746058
16397,6579,4,14,1,373029,373029
16398,6580,1,5,2,339286,678572
16399,6580,3,12,2,207660,415320
16400,6580,10,31,2,303091,606182
16401,6580,2,6,2,565098,1130196
16402,6581,10,28,3,303091,909273
16403,6582,3,10,3,207660,622980
16404,6582,6,21,2,251461,502922
16405,6583,1,5,3,339286,1017858
16406,6583,5,18,3,373029,1119087
16407,6583,3,11,3,207660,622980
16408,6583,5,17,3,373029,1119087
16409,6584,10,27,2,303091,606182
16410,6584,7,22,1,46000,46000
16411,6585,3,11,3,207660,622980
16412,6585,10,29,3,303091,909273
16413,6585,8,24,3,373029,1119087
16414,6585,10,32,2,303091,606182
16415,6586,1,4,2,339286,678572
16416,6586,1,5,2,339286,678572
16417,6587,1,2,1,339286,339286
16418,6587,10,32,3,303091,909273
16419,6587,5,17,1,373029,373029
16420,6587,9,25,2,373029,746058
16421,6588,1,4,1,339286,339286
16422,6589,6,21,2,251461,502922
16423,6589,4,13,3,373029,1119087
16424,6590,10,28,1,303091,303091
16425,6590,10,29,3,303091,909273
16426,6590,5,16,3,373029,1119087
16427,6591,10,31,2,303091,606182
16428,6591,9,25,2,373029,746058
16429,6591,5,17,1,373029,373029
16430,6591,3,9,1,207660,207660
16431,6592,10,31,1,303091,303091
16432,6592,6,19,2,251461,502922
16433,6592,2,8,1,565098,565098
16434,6593,5,18,3,373029,1119087
16435,6593,1,1,1,339286,339286
16436,6593,3,11,2,207660,415320
16437,6593,8,23,3,373029,1119087
16438,6594,7,22,1,46000,46000
16439,6594,4,15,3,373029,1119087
16440,6594,9,25,2,373029,746058
16441,6594,8,24,2,373029,746058
16442,6595,10,30,2,303091,606182
16443,6595,5,17,2,373029,746058
16444,6596,1,1,1,339286,339286
16445,6596,6,20,3,251461,754383
16446,6596,5,16,3,373029,1119087
16447,6597,8,24,3,373029,1119087
